EC Ei1
114.214000 0.000000
41.878600 0.000000
41.878600 0.000000
25.453500 0.000000
56.454600 0.000000
39.485600 0.000000
39.485600 0.000000
28.281700 0.000000
37.418800 0.000000
0.000000 43.524600
65.809300 0.000000
20.341100 0.000000
0.000000 28.988400
65.483000 0.000000
36.548600 0.000000
0.000000 0.000000
0.000000 0.000000
31.980100 0.000000
81.799300 0.000000
57.651100 0.000000
62.763600 0.000000
28.934300 0.000000
0.000000 0.000000
47.752500 0.000000
47.752500 0.000000
47.752500 0.000000
0.000000 71.924800
39.050500 0.000000
41.661100 0.000000
62.763600 0.000000
62.981100 0.000000
25.671100 0.000000
72.335800 0.000000
56.128300 0.000000
24.365800 37.474800
24.365800 37.474800
0.000000 29.324500
54.823000 0.000000
54.823000 0.000000
54.823000 0.000000
0.000000 11.343300
108.776000 47.221700
108.776000 47.221700
0.000000 40.331700
11.747800 40.331700
21.863900 11.931500
44.054200 0.000000
44.489300 0.000000
27.629000 0.000000
47.535000 0.000000
47.535000 0.000000
0.000000 19.073500
50.580700 0.000000
56.019500 0.000000
22.190200 0.000000
35.025800 0.000000
36.222300 0.000000
73.423600 0.000000
67.658500 0.000000
62.437200 0.000000
62.437200 0.000000
24.474500 0.000000
51.668500 0.000000
51.668500 0.000000
0.000000 82.007700
0.000000 82.007700
0.000000 31.341100
0.000000 31.341100
0.000000 0.000000
0.000000 10.587100
0.000000 22.266400
0.000000 103.350000
0.000000 21.930300
0.000000 52.179100
50.907000 0.000000
0.000000 59.405200
11.312700 0.000000
11.312700 0.000000
12.726800 0.000000
15.446100 23.610800
35.025800 0.000000
0.000000 60.329400
0.000000 47.557800
0.000000 19.073500
22.842900 0.000000
0.000000 37.138700
0.000000 49.658400
0.000000 49.658400
0.000000 21.678300
0.000000 52.431200
53.191300 0.000000
68.637500 0.000000
68.637500 0.000000
125.092000 0.000000
125.092000 0.000000
125.092000 0.000000
125.092000 0.000000
16.207600 0.000000
19.579600 0.000000
74.620100 0.000000
88.869700 0.000000
0.000000 25.795500
24.365800 0.000000
35.243300 0.000000
0.000000 23.946900
0.000000 30.836900
0.000000 30.836900
29.804500 0.000000
0.000000 34.365900
0.000000 41.676100
10.203200 0.000000
107.905000 0.000000
36.113500 18.485300
27.629000 0.000000
66.244400 0.000000
36.222300 0.000000
103.011000 0.000000
103.011000 0.000000
0.000000 36.718600
0.000000 29.828600
33.502900 0.000000
45.577000 0.000000
0.000000 58.901000
30.457200 0.000000
30.457200 0.000000
80.058900 0.000000
0.000000 52.935300
61.240700 60.161400
58.738900 0.000000
58.738900 0.000000
58.738900 0.000000
20.993700 0.000000
42.640100 0.000000
112.039000 0.000000
137.057000 28.820300
0.000000 16.048600
0.000000 25.291300
77.992200 0.000000
49.710500 0.000000
24.692100 0.000000
0.000000 20.081800
0.000000 124.356000
0.000000 124.356000
0.000000 39.995600
0.000000 13.780000
0.000000 41.171900
86.911800 0.000000
0.000000 37.390800
10.986300 0.000000
38.289000 0.000000
60.370500 0.000000
15.554900 0.000000
38.397800 17.561100
13.814500 0.000000
0.000000 25.291300
76.795600 0.000000
76.795600 0.000000
25.888600 14.788300
42.857600 0.000000
69.398900 0.000000
39.920700 0.000000
49.928000 30.248700
49.928000 30.248700
0.000000 14.872300
32.197600 0.000000
21.755100 0.000000
20.558600 0.000000
0.000000 0.000000
0.000000 19.325600
33.829200 0.000000
27.629000 0.000000
11.965300 0.000000
26.106200 0.000000
32.088800 0.000000
32.088800 0.000000
40.573300 0.000000
47.643800 0.000000
79.297500 0.000000
34.264300 0.000000
39.594400 0.000000
0.000000 62.682100
115.302000 0.000000
0.000000 36.466500
0.000000 103.350000
57.977400 0.000000
65.156600 0.000000
22.951700 0.000000
0.000000 11.679400
19.579600 0.000000
44.598000 0.000000
44.598000 0.000000
44.598000 0.000000
73.206000 0.000000
34.481900 0.000000
21.537600 0.000000
74.728900 0.000000
51.777200 0.000000
0.000000 0.000000
59.065200 0.000000
39.050500 0.000000
76.795600 42.768400
76.795600 42.768400
76.795600 42.768400
96.157700 0.000000
17.295300 0.000000
0.000000 26.467700
68.963800 41.424000
50.036800 0.000000
50.036800 0.000000
12.726800 0.000000
0.000000 124.356000
0.000000 46.465400
0.000000 48.566000
0.000000 11.595400
128.355000 139.480000
128.355000 139.480000
128.355000 139.480000
128.355000 139.480000
135.970000 76.882200
0.000000 32.097300
17.948000 0.000000
26.758800 13.864000
0.000000 64.866800
0.000000 21.678300
0.000000 21.678300
64.612800 0.000000
59.282800 0.000000
85.171400 16.048600
0.000000 0.000000
32.632700 16.300700
0.000000 0.000000
39.376800 0.000000
50.689500 0.000000
19.797200 0.000000
58.521300 95.787700
58.521300 95.787700
33.720500 0.000000
41.117200 0.000000
41.117200 0.000000
75.599100 0.000000
24.800900 30.248700
22.951700 0.000000
22.951700 0.000000
31.545000 14.620200
27.846600 0.000000
27.846600 0.000000
15.337400 0.000000
0.000000 69.488100
0.000000 69.488100
74.402600 0.000000
44.924400 11.679400
44.924400 14.536200
80.494000 22.854600
0.000000 38.063000
0.000000 38.063000
75.055200 0.000000
127.268000 0.000000
0.000000 15.712500
31.436200 32.097300
58.521300 39.575400
0.000000 39.575400
0.000000 14.704300
133.794000 17.477100
0.000000 73.101100
22.190200 73.101100
22.190200 73.101100
0.000000 73.101100
0.000000 27.560000
26.106200 25.711400
82.560800 0.000000
82.560800 0.000000
72.444600 0.000000
16.207600 37.306800
0.000000 37.306800
50.471900 0.000000
0.000000 12.015500
39.920700 0.000000
62.981100 0.000000
0.000000 20.081800
29.151900 0.000000
0.000000 126.877000
0.000000 29.324500
0.000000 37.558900
34.264300 0.000000
0.000000 89.906000
0.000000 89.906000
11.747800 122.675000
0.000000 44.869000
71.683200 0.000000
0.000000 21.678300
0.000000 27.475900
0.000000 117.634000
28.499200 0.000000
11.530200 0.000000
24.039400 0.000000
24.039400 0.000000
24.039400 0.000000
0.000000 49.742400
0.000000 11.175200
0.000000 22.350500
21.863900 0.000000
33.067800 0.000000
26.214900 0.000000
0.000000 10.503000
0.000000 37.474800
0.000000 37.474800
16.207600 0.000000
44.706800 0.000000
52.429900 44.112800
19.906000 0.000000
0.000000 60.581500
0.000000 29.660600
78.318500 0.000000
79.188700 0.000000
32.197600 0.000000
92.459300 0.000000
66.679500 0.000000
56.672100 0.000000
56.672100 0.000000
56.672100 0.000000
98.442000 0.000000
98.442000 0.000000
26.541300 0.000000
0.000000 34.954100
0.000000 96.627900
20.449800 13.948000
44.271700 0.000000
55.910700 39.071300
64.721500 0.000000
64.721500 0.000000
27.846600 0.000000
41.987400 0.000000
27.846600 0.000000
0.000000 32.769500
108.776000 0.000000
108.776000 0.000000
0.000000 46.969600
83.974800 0.000000
0.000000 33.609700
0.000000 33.609700
0.000000 14.116100
81.690500 0.000000
34.046800 0.000000
66.897100 35.794400
66.897100 0.000000
66.897100 0.000000
32.197600 0.000000
93.438300 0.000000
17.186600 58.733000
0.000000 29.828600
10.605600 0.000000
63.851300 0.000000
95.070000 10.082900
95.070000 10.082900
49.710500 34.450000
49.710500 34.450000
50.907000 0.000000
0.000000 64.026500
63.851300 0.000000
42.748800 0.000000
71.356900 0.000000
0.000000 0.000000
71.465600 0.000000
12.509200 0.000000
59.174000 0.000000
59.174000 0.000000
28.825600 0.000000
0.000000 99.148700
0.000000 99.148700
0.000000 99.148700
0.000000 67.051400
0.000000 85.704800
59.065200 0.000000
62.763600 23.946900
57.433600 0.000000
68.746200 0.000000
68.746200 0.000000
38.832900 0.000000
101.814000 0.000000
117.478000 0.000000
117.478000 0.000000
117.478000 0.000000
117.478000 79.907100
26.976400 0.000000
0.000000 34.197900
0.000000 51.338800
0.000000 51.338800
20.884900 0.000000
0.000000 14.704300
0.000000 103.350000
0.000000 13.611900
0.000000 18.065200
0.000000 98.308400
63.089900 0.000000
63.089900 0.000000
0.000000 20.081800
23.930700 24.115000
36.113500 0.000000
0.000000 10.419000
0.000000 10.419000
0.000000 73.353200
0.000000 108.391000
0.000000 108.391000
78.862400 0.000000
13.270600 0.000000
13.923300 26.215600
0.000000 45.205100
0.000000 0.000000
96.266500 0.000000
64.286400 0.000000
0.000000 12.099500
22.734100 0.000000
22.734100 0.000000
10.736200 0.000000
62.328500 0.000000
0.000000 73.857400
0.000000 73.857400
0.000000 60.749600
0.000000 27.728000
31.653700 0.000000
0.000000 0.000000
0.000000 75.705900
49.166600 0.000000
0.000000 53.355400
121.829000 51.506900
121.829000 51.506900
61.023200 16.972900
46.773500 0.000000
0.000000 27.223900
73.858700 0.000000
73.858700 0.000000
73.858700 0.000000
0.000000 42.600300
51.886000 0.000000
51.886000 0.000000
0.000000 37.222800
59.609100 0.000000
27.411500 0.000000
0.000000 63.858500
23.930700 0.000000
24.474500 0.000000
20.993700 0.000000
54.279100 0.000000
54.279100 0.000000
31.436200 0.000000
29.151900 0.000000
0.000000 69.992200
33.176600 0.000000
0.000000 38.399100
79.079900 0.000000
19.906000 0.000000
82.343200 0.000000
0.000000 27.475900
91.806700 0.000000
27.411500 0.000000
0.000000 70.580400
0.000000 0.000000
0.000000 65.539000
0.000000 33.609700
30.783500 0.000000
31.762500 0.000000
0.000000 10.082900
0.000000 0.000000
33.720500 0.000000
34.264300 0.000000
0.000000 17.981200
0.000000 11.931500
12.400400 0.000000
108.667000 0.000000
0.000000 21.174100
0.000000 63.438300
0.000000 91.586500
82.887100 0.000000
82.887100 0.000000
82.887100 0.000000
64.504000 0.000000
18.056800 0.000000
26.650000 0.000000
21.972700 0.000000
32.850300 0.000000
32.850300 0.000000
37.853900 0.000000
56.672100 43.104500
56.672100 43.104500
11.530200 13.191800
34.155600 0.000000
27.411500 0.000000
0.000000 20.754000
0.000000 43.272500
29.043100 0.000000
47.208700 0.000000
80.494000 0.000000
80.494000 0.000000
55.910700 0.000000
55.910700 0.000000
72.118300 0.000000
25.562300 0.000000
22.407800 0.000000
0.000000 12.939700
0.000000 35.122200
0.000000 86.545000
0.000000 98.308400
42.096200 0.000000
42.096200 0.000000
48.405200 0.000000
21.646400 60.497500
0.000000 60.497500
43.836600 0.000000
91.806700 0.000000
0.000000 14.956300
126.180000 77.134300
126.180000 77.134300
14.467200 33.525700
61.023200 0.000000
91.154000 0.000000
75.272800 0.000000
75.272800 0.000000
56.454600 0.000000
19.797200 44.869000
19.797200 44.869000
59.174000 10.251000
77.013200 0.000000
77.013200 0.000000
0.000000 107.551000
121.829000 65.370900
121.829000 65.370900
121.829000 65.370900
121.829000 65.370900
19.144500 80.579300
18.383100 47.053600
0.000000 32.601400
0.000000 0.000000
0.000000 42.012100
0.000000 41.003900
0.000000 49.322300
52.321100 0.000000
0.000000 0.000000
44.598000 0.000000
0.000000 29.828600
0.000000 44.196800
102.575000 0.000000
102.575000 44.448900
0.000000 19.157500
0.000000 15.964600
32.741500 0.000000
0.000000 13.527900
0.000000 105.871000
21.211300 0.000000
62.981100 11.679400
0.000000 0.000000
0.000000 38.903200
26.214900 0.000000
11.095100 0.000000
0.000000 18.401300
0.000000 72.344900
96.810400 0.000000
22.516600 0.000000
22.516600 17.141000
0.000000 10.503000
47.099900 0.000000
20.667400 0.000000
54.823000 0.000000
11.856600 0.000000
10.399000 0.000000
16.425100 24.451100
59.065200 0.000000
56.019500 0.000000
39.811900 0.000000
57.216000 0.000000
57.216000 0.000000
31.980100 0.000000
18.165500 0.000000
58.630100 0.000000
58.630100 35.038100
107.905000 0.000000
107.905000 0.000000
70.813000 0.000000
70.813000 0.000000
80.820300 0.000000
129.443000 0.000000
68.419900 51.170800
58.956400 0.000000
58.956400 0.000000
0.000000 31.341100
41.226000 0.000000
41.226000 0.000000
97.354200 0.000000
97.354200 0.000000
29.369400 55.456000
50.254400 0.000000
0.000000 41.003900
0.000000 31.425100
21.646400 0.000000
45.359500 0.000000
100.074000 0.000000
100.074000 0.000000
100.074000 0.000000
22.407800 56.380300
47.970100 0.000000
26.541300 0.000000
31.436200 0.000000
125.092000 0.000000
125.092000 0.000000
125.092000 0.000000
108.558000 0.000000
71.030500 0.000000
68.311100 12.183500
64.612800 0.000000
11.203900 0.000000
0.000000 88.225500
0.000000 88.225500
0.000000 88.225500
0.000000 88.225500
0.000000 17.645100
47.317400 0.000000
47.317400 0.000000
0.000000 54.279700
0.000000 16.636800
0.000000 23.610800
32.306400 0.000000
14.684700 0.000000
27.085100 0.000000
0.000000 17.141000
18.056800 0.000000
27.629000 0.000000
26.541300 0.000000
21.646400 0.000000
94.526100 23.778900
94.526100 23.778900
74.293800 0.000000
124.004000 0.000000
0.000000 29.408500
77.230700 0.000000
77.013200 0.000000
77.013200 0.000000
94.417300 0.000000
0.000000 51.674900
74.511400 0.000000
78.427300 12.771700
78.427300 0.000000
78.427300 0.000000
0.000000 68.227700
0.000000 60.749600
0.000000 63.438300
0.000000 63.438300
0.000000 63.438300
0.000000 18.401300
15.011000 0.000000
41.334800 0.000000
17.839200 0.000000
0.000000 10.251000
35.569700 0.000000
35.569700 0.000000
0.000000 100.829000
0.000000 100.829000
0.000000 100.829000
0.000000 37.558900
0.000000 37.558900
0.000000 34.113900
0.000000 26.971800
0.000000 13.023800
103.337000 35.374200
60.805600 0.000000
57.977400 0.000000
16.751500 0.000000
72.009500 0.000000
72.009500 0.000000
72.009500 0.000000
30.457200 0.000000
0.000000 21.510200
0.000000 47.977900
0.000000 20.670000
17.948000 0.000000
0.000000 28.064100
18.600600 0.000000
18.600600 0.000000
0.000000 25.543400
0.000000 16.972900
19.688400 0.000000
16.425100 0.000000
32.197600 0.000000
39.376800 0.000000
21.755100 0.000000
0.000000 56.380300
70.269100 0.000000
70.269100 0.000000
28.499200 0.000000
30.566000 0.000000
79.623800 0.000000
0.000000 45.625200
96.266500 0.000000
0.000000 33.021500
66.788300 0.000000
66.788300 0.000000
40.573300 0.000000
72.770900 75.958000
37.853900 0.000000
73.423600 0.000000
99.312200 0.000000
99.312200 0.000000
10.507700 0.000000
73.206000 0.000000
73.206000 0.000000
58.847700 0.000000
94.852400 0.000000
0.000000 48.398000
0.000000 48.398000
0.000000 53.943600
84.627500 30.332800
43.619100 0.000000
0.000000 0.000000
29.043100 0.000000
47.208700 0.000000
73.532400 0.000000
116.390000 11.595400
116.390000 11.595400
116.390000 11.595400
34.481900 0.000000
34.481900 0.000000
35.352100 0.000000
52.647400 14.872300
119.653000 0.000000
119.653000 0.000000
114.214000 0.000000
114.214000 0.000000
114.214000 0.000000
71.683200 0.000000
71.683200 0.000000
112.039000 0.000000
112.039000 0.000000
46.556000 96.627900
46.556000 96.627900
0.000000 96.627900
135.970000 11.679400
135.970000 17.645100
87.020600 0.000000
79.297500 0.000000
54.714200 0.000000
54.714200 0.000000
60.153000 0.000000
24.583300 0.000000
0.000000 46.801500
53.517600 0.000000
37.853900 0.000000
42.966400 109.232000
34.373100 0.000000
22.081500 0.000000
52.103600 14.116100
79.515000 0.000000
19.144500 0.000000
0.000000 68.479800
51.668500 0.000000
0.000000 41.003900
22.299000 0.000000
107.035000 0.000000
107.035000 0.000000
0.000000 10.503000
46.991100 0.000000
0.000000 64.950800
0.000000 64.950800
99.203400 39.743500
99.203400 39.743500
99.203400 39.743500
19.688400 0.000000
103.881000 0.000000
103.881000 0.000000
103.881000 0.000000
91.806700 0.000000
56.019500 0.000000
23.278000 0.000000
37.201300 0.000000
40.355800 0.000000
41.987400 0.000000
49.057800 0.000000
50.689500 0.000000
29.695800 0.000000
32.523900 0.000000
42.422500 0.000000
23.495600 0.000000
56.237000 0.000000
113.127000 0.000000
92.894400 0.000000
0.000000 32.181300
58.956400 0.000000
0.000000 44.953000
62.981100 0.000000
93.873400 0.000000
0.000000 47.809800
0.000000 47.809800
0.000000 47.809800
0.000000 19.577700
26.867600 0.000000
35.787200 11.595400
32.306400 0.000000
0.000000 89.906000
81.690500 0.000000
108.232000 0.000000
12.944300 0.000000
0.000000 0.000000
124.004000 0.000000
124.004000 0.000000
80.711600 0.000000
49.928000 0.000000
13.270600 11.847400
26.541300 0.000000
0.000000 0.000000
0.000000 15.292400
14.793500 0.000000
75.272800 0.000000
0.000000 61.757900
0.000000 34.870100
0.000000 34.870100
0.000000 17.645100
112.039000 0.000000
112.039000 0.000000
0.000000 31.173000
0.000000 69.992200
0.000000 65.286900
0.000000 16.720800
0.000000 129.397000
0.000000 31.761200
54.931700 0.000000
51.450900 0.000000
0.000000 11.343300
0.000000 22.686600
13.814500 0.000000
0.000000 57.220500
0.000000 59.489200
0.000000 41.340000
0.000000 0.000000
0.000000 44.364800
0.000000 44.364800
27.411500 0.000000
44.054200 15.880600
79.297500 27.055800
79.297500 41.508000
51.233400 0.000000
0.000000 38.651200
113.127000 0.000000
0.000000 43.188500
0.000000 26.551700
37.418800 0.000000
37.418800 0.000000
48.949100 0.000000
34.373100 0.000000
14.684700 0.000000
0.000000 21.678300
0.000000 15.208400
0.000000 21.678300
0.000000 11.931500
0.000000 46.885600
0.000000 19.913800
0.000000 34.365900
0.000000 16.384700
0.000000 19.829700
0.000000 13.443900
24.909600 0.000000
0.000000 23.190700
0.000000 52.347100
0.000000 121.835000
0.000000 121.835000
0.000000 54.699800
0.000000 54.699800
0.000000 35.794400
83.322200 0.000000
83.322200 0.000000
16.642700 77.722500
108.776000 33.357600
108.776000 0.000000
108.776000 15.040300
108.776000 15.040300
108.776000 0.000000
46.229700 10.166900
113.127000 0.000000
113.127000 0.000000
34.481900 0.000000
24.148200 0.000000
24.148200 0.000000
0.000000 27.223900
43.836600 17.477100
76.469300 0.000000
0.000000 26.887800
0.000000 26.887800
81.473000 0.000000
13.379400 0.000000
0.000000 61.757900
0.000000 50.834700
0.000000 50.834700
0.000000 50.834700
0.000000 60.917600
0.000000 16.300700
0.000000 71.588700
0.000000 93.267000
0.000000 93.267000
0.000000 93.267000
0.000000 17.813200
37.418800 17.897200
0.000000 108.391000
0.000000 108.391000
16.533900 12.015500
0.000000 18.317300
79.623800 0.000000
103.881000 0.000000
103.881000 0.000000
56.563400 11.091200
0.000000 45.541200
63.742600 0.000000
23.930700 0.000000
0.000000 44.785000
0.000000 83.184100
0.000000 35.794400
0.000000 35.794400
0.000000 45.961300
0.000000 17.981200
92.785700 0.000000
16.316400 0.000000
13.705700 0.000000
25.453500 0.000000
0.000000 19.997800
0.000000 17.645100
0.000000 31.425100
20.993700 0.000000
41.117200 0.000000
0.000000 19.325600
46.120900 0.000000
46.120900 0.000000
82.669500 0.000000
37.636400 0.000000
37.636400 0.000000
75.164000 0.000000
79.732600 0.000000
44.380500 84.864500
44.380500 84.864500
44.380500 84.864500
0.000000 46.717500
0.000000 103.350000
60.805600 66.631300
60.805600 66.631300
53.082500 0.000000
0.000000 0.000000
85.388900 0.000000
47.643800 0.000000
98.333200 0.000000
98.333200 0.000000
42.748800 0.000000
52.647400 0.000000
52.647400 0.000000
26.650000 0.000000
0.000000 18.653400
11.095100 0.000000
84.845000 0.000000
84.845000 0.000000
25.018400 0.000000
27.846600 0.000000
27.846600 0.000000
21.755100 0.000000
0.000000 60.749600
0.000000 60.749600
0.000000 60.749600
0.000000 52.095100
56.998500 16.888900
13.923300 0.000000
34.264300 15.208400
31.001100 0.000000
41.443500 20.670000
0.000000 18.317300
45.250700 0.000000
0.000000 23.106700
48.078900 0.000000
0.000000 19.325600
0.000000 39.743500
0.000000 19.157500
0.000000 66.127100
0.000000 28.568300
11.421400 0.000000
0.000000 22.602500
0.000000 0.000000
0.000000 37.895000
0.000000 14.620200
0.000000 124.356000
0.000000 124.356000
0.000000 16.636800
0.000000 59.069100
0.000000 18.569400
0.000000 31.845200
65.047900 0.000000
65.047900 0.000000
65.047900 0.000000
0.000000 17.056900
0.000000 21.006100
0.000000 62.766200
0.000000 13.864000
129.443000 0.000000
43.292700 20.922100
63.198700 0.000000
134.882000 0.000000
134.882000 0.000000
0.000000 38.315100
0.000000 12.603600
0.000000 69.404100
0.000000 0.000000
90.936500 0.000000
0.000000 84.864500
0.000000 84.864500
0.000000 29.660600
0.000000 29.660600
0.000000 43.020400
0.000000 16.468800
0.000000 31.425100
0.000000 58.733000
41.552300 0.000000
90.718900 0.000000
0.000000 57.892700
0.000000 32.181300
0.000000 0.000000
0.000000 41.003900
56.454600 0.000000
0.000000 31.929200
0.000000 56.548400
30.457200 0.000000
115.302000 0.000000
115.302000 0.000000
115.302000 0.000000
38.180300 0.000000
52.321100 0.000000
64.721500 0.000000
64.721500 0.000000
115.302000 0.000000
115.302000 0.000000
115.302000 0.000000
60.805600 0.000000
60.805600 0.000000
33.285400 0.000000
76.143000 0.000000
54.823000 0.000000
93.982200 0.000000
93.982200 0.000000
93.982200 0.000000
113.127000 0.000000
113.127000 0.000000
113.127000 0.000000
35.352100 0.000000
30.566000 0.000000
43.836600 24.115000
84.953800 0.000000
42.313700 0.000000
0.000000 0.000000
62.981100 0.000000
0.000000 34.113900
49.710500 0.000000
127.268000 0.000000
80.602800 0.000000
0.000000 20.501900
0.000000 27.728000
15.011000 0.000000
56.998500 0.000000
56.998500 0.000000
113.127000 0.000000
24.039400 0.000000
64.286400 0.000000
62.872400 0.000000
34.155600 0.000000
75.490300 0.000000
64.721500 0.000000
64.721500 0.000000
0.000000 34.618000
0.000000 39.575400
0.000000 31.509100
0.000000 79.739100
0.000000 27.812000
0.000000 16.300700
0.000000 13.443900
63.416200 15.040300
63.416200 15.040300
39.050500 0.000000
0.000000 24.115000
26.432500 0.000000
34.481900 10.251000
35.243300 0.000000
142.496000 0.000000
142.496000 0.000000
0.000000 117.634000
0.000000 66.631300
0.000000 111.752000
0.000000 111.752000
71.139300 0.000000
23.278000 0.000000
0.000000 13.948000
44.489300 0.000000
0.000000 27.475900
0.000000 27.475900
0.000000 26.215600
0.000000 24.955200
108.449000 0.000000
79.623800 0.000000
56.563400 0.000000
27.955400 42.600300
0.000000 80.495300
0.000000 114.273000
0.000000 49.238200
0.000000 57.556600
14.575900 0.000000
0.000000 26.971800
50.798300 0.000000
87.129300 0.000000
29.151900 0.000000
45.033100 0.000000
73.967500 11.427300
73.967500 11.427300
27.846600 0.000000
103.337000 0.000000
35.134500 102.510000
35.134500 102.510000
35.134500 102.510000
0.000000 73.437200
0.000000 28.064100
15.011000 0.000000
92.894400 0.000000
0.000000 22.014400
0.000000 28.820300
108.232000 52.851300
76.578100 12.267500
0.000000 66.127100
29.804500 31.509100
11.747800 0.000000
0.000000 19.997800
0.000000 27.812000
0.000000 27.812000
10.290200 0.000000
0.000000 24.871200
20.993700 0.000000
61.675800 0.000000
0.000000 0.000000
51.015800 0.000000
0.000000 19.493600
0.000000 14.704300
0.000000 23.862900
0.000000 16.972900
0.000000 0.000000
0.000000 38.315100
73.206000 0.000000
73.858700 0.000000
73.858700 0.000000
0.000000 61.673800
92.133000 82.763900
92.133000 82.763900
0.000000 52.683200
57.868700 0.000000
57.868700 0.000000
87.238100 12.351600
87.238100 0.000000
0.000000 19.493600
0.000000 58.144800
0.000000 41.171900
0.000000 10.923200
16.316400 0.000000
57.651100 0.000000
0.000000 51.254800
34.264300 35.038100
10.116100 65.707000
10.116100 65.707000
48.514000 0.000000
48.514000 0.000000
71.900700 0.000000
0.000000 96.627900
0.000000 96.627900
24.365800 0.000000
38.180300 0.000000
0.000000 18.569400
0.000000 17.729100
0.000000 10.839100
0.000000 61.505800
45.685800 0.000000
18.274300 22.770600
14.575900 0.000000
46.991100 0.000000
115.302000 0.000000
80.276500 10.587100
0.000000 47.725800
11.312700 0.000000
10.170500 0.000000
0.000000 0.000000
0.000000 32.349400
20.123500 0.000000
14.575900 0.000000
54.387800 0.000000
34.917000 0.000000
16.316400 23.442800
0.000000 25.039200
68.963800 17.897200
68.963800 0.000000
119.653000 0.000000
63.416200 0.000000
58.521300 0.000000
71.683200 0.000000
0.000000 31.257000
53.517600 0.000000
22.951700 0.000000
50.363100 0.000000
45.359500 0.000000
0.000000 26.887800
43.945400 0.000000
68.419900 0.000000
68.419900 0.000000
45.250700 0.000000
12.182900 0.000000
14.684700 0.000000
14.684700 0.000000
0.000000 80.999400
24.148200 0.000000
32.088800 0.000000
32.088800 0.000000
26.976400 0.000000
70.160300 0.000000
86.367900 54.783800
86.367900 54.783800
86.367900 0.000000
51.233400 0.000000
61.458300 0.000000
0.000000 60.329400
41.987400 0.000000
35.025800 0.000000
60.153000 12.939700
35.678400 0.000000
0.000000 31.425100
0.000000 31.425100
0.000000 45.205100
32.415200 0.000000
19.035700 22.434500
0.000000 16.552800
0.000000 81.503600
43.401500 66.463200
0.000000 33.945800
0.000000 33.945800
14.140800 0.000000
0.000000 60.413500
0.000000 53.271400
0.000000 22.014400
0.000000 38.819200
41.443500 0.000000
43.510300 0.000000
88.543400 0.000000
93.112000 0.000000
99.312200 0.000000
0.000000 0.000000
22.951700 23.106700
0.000000 32.013300
66.462000 0.000000
33.938000 0.000000
54.605400 0.000000
24.474500 0.000000
0.000000 39.491400
56.345800 0.000000
13.814500 0.000000
43.075200 0.000000
43.075200 0.000000
94.091000 0.000000
11.095100 0.000000
0.000000 37.895000
20.123500 0.000000
55.475600 0.000000
91.806700 0.000000
91.806700 0.000000
51.015800 0.000000
37.310100 0.000000
0.000000 45.121000
107.362000 0.000000
97.571800 16.132700
41.987400 0.000000
26.867600 0.000000
30.674700 0.000000
24.148200 0.000000
0.000000 77.890500
0.000000 90.746200
55.693200 0.000000
27.737800 0.000000
20.232300 72.092800
0.000000 72.092800
50.580700 0.000000
50.580700 0.000000
0.000000 129.397000
141.408000 0.000000
97.571800 29.660600
58.738900 0.000000
52.756200 0.000000
52.756200 0.000000
52.756200 0.000000
87.238100 0.000000
87.238100 0.000000
112.039000 21.678300
112.039000 21.678300
112.039000 0.000000
112.039000 0.000000
112.039000 0.000000
112.039000 0.000000
112.039000 0.000000
19.035700 0.000000
0.000000 10.503000
0.000000 38.651200
0.000000 0.000000
44.162900 0.000000
37.092500 0.000000
24.148200 0.000000
58.086200 0.000000
45.359500 33.609700
0.000000 25.375300
0.000000 17.225000
10.986300 0.000000
24.257000 0.000000
0.000000 48.650100
69.725200 0.000000
69.725200 0.000000
69.725200 0.000000
48.840300 0.000000
41.443500 0.000000
65.265400 0.000000
65.265400 0.000000
29.151900 0.000000
25.127200 0.000000
0.000000 44.532900
78.644800 0.000000
78.644800 0.000000
88.978500 0.000000
88.978500 0.000000
0.000000 52.263100
0.000000 43.692600
28.825600 0.000000
63.416200 0.000000
0.000000 21.258100
22.299000 19.493600
22.516600 0.000000
103.446000 0.000000
103.446000 0.000000
72.118300 0.000000
85.062600 0.000000
85.062600 0.000000
0.000000 0.000000
0.000000 61.589800
0.000000 48.650100
0.000000 51.002700
46.773500 0.000000
54.387800 0.000000
45.577000 0.000000
33.611700 11.427300
78.100900 0.000000
29.695800 0.000000
36.113500 0.000000
0.000000 38.483100
94.634900 0.000000
52.321100 0.000000
29.043100 0.000000
57.324800 0.000000
19.470800 66.967400
114.214000 0.000000
114.214000 0.000000
92.133000 16.804900
129.443000 0.000000
79.623800 0.000000
80.276500 0.000000
80.276500 0.000000
35.352100 0.000000
65.047900 0.000000
54.605400 0.000000
15.337400 0.000000
0.000000 18.653400
19.688400 0.000000
35.896000 0.000000
32.088800 0.000000
70.269100 0.000000
107.362000 0.000000
107.362000 0.000000
107.362000 0.000000
64.939100 0.000000
50.798300 0.000000
52.756200 0.000000
55.366800 0.000000
0.000000 88.225500
0.000000 60.245400
0.000000 34.870100
0.000000 93.267000
0.000000 93.267000
0.000000 92.426700
32.306400 0.000000
0.000000 69.740200
32.850300 44.028700
0.000000 27.896100
0.000000 26.131600
0.000000 26.131600
0.000000 57.220500
0.000000 28.736300
0.000000 49.406300
0.000000 49.406300
0.000000 49.406300
69.181300 0.000000
32.741500 0.000000
0.000000 32.349400
0.000000 39.659500
0.000000 34.786100
0.000000 110.912000
